t 1 2 3 4 jOP1 jV0200 
0.0008118 -5.48392 -6.92492 -4.18578 -4.18578 0.000418013 -0.000144099 
0.0008124 -4.97313 -6.8261 -4.34246 -4.34246 0.00043366 -0.000185297 
0.000813 -4.44448 -6.70276 -4.48354 -4.48354 0.00044775 -0.000225828 
0.0008136 -3.89986 -6.55535 -4.60853 -4.60853 0.000460231 -0.000265549 
0.0008142 -3.34123 -6.38439 -4.71695 -4.71695 0.000471059 -0.000304316 
0.0008148 -2.7706 -6.1905 -4.80844 -4.80844 0.000480196 -0.00034199 
0.0008154 -2.19002 -5.97437 -4.88265 -4.88265 0.000487607 -0.000378435 
0.000816 -1.60157 -5.73678 -4.93933 -4.93933 0.000493267 -0.000413521 
0.0008166 -1.00737 -5.47859 -4.97826 -4.97826 0.000497155 -0.000447122 
0.0008172 -0.409549 -5.20072 -4.99931 -4.99931 0.000499257 -0.000479117 
0.0008178 0.189741 -4.90416 -5.00241 -5.00241 0.000499566 -0.000509391 
0.0008184 0.788349 -4.59 -4.98753 -4.98753 0.000498081 -0.000537835 
0.000819 1.38413 -4.25934 -4.95475 -4.95475 0.000494807 -0.000564347 
0.0008196 1.97493 -3.91339 -4.90416 -4.90416 0.000489755 -0.000588832 
0.0008202 2.55864 -3.55338 -4.83596 -4.83596 0.000482944 -0.000611202 
0.0008208 3.13316 -3.1806 -4.75039 -4.75039 0.000474398 -0.000631377 
0.0008214 3.69643 -2.79641 -4.64775 -4.64775 0.000464149 -0.000649284 
0.000822 4.24642 -2.40216 -4.52843 -4.52843 0.000452232 -0.000664858 
0.0008226 4.78116 -1.99929 -4.39283 -4.39283 0.000438691 -0.000678045 
0.0008232 5.29872 -1.58924 -4.24146 -4.24146 0.000423574 -0.000688796 
0.0008238 5.79725 -1.17348 -4.07485 -4.07485 0.000406936 -0.000697073 
0.0008244 6.27496 -0.753504 -3.89361 -3.89361 0.000388836 -0.000702846 
0.000825 6.73013 -0.330822 -3.69838 -3.69838 0.000369339 -0.000706095 
0.0008256 7.16112 0.0930483 -3.48986 -3.48986 0.000348516 -0.000706807 
0.0008262 7.56639 0.516585 -3.26881 -3.26881 0.000326441 -0.000704981 
0.0008268 7.94449 0.938265 -3.03602 -3.03602 0.000303193 -0.000700622 
0.0008274 8.29404 1.35658 -2.79233 -2.79233 0.000278856 -0.000693747 
0.000828 8.61381 1.77001 -2.5386 -2.5386 0.000253518 -0.00068438 
0.0008286 8.90264 2.17709 -2.27576 -2.27576 0.000227269 -0.000672554 
0.0008292 9.15949 2.57635 -2.00474 -2.00474 0.000200204 -0.000658313 
0.0008298 9.38343 2.96636 -1.72652 -1.72652 0.000172419 -0.000641707 
0.0008304 9.57368 3.34571 -1.4421 -1.4421 0.000144016 -0.000622797 
0.000831 9.72954 3.71305 -1.1525 -1.1525 0.000115095 -0.000601649 
0.0008316 9.85044 4.06704 -0.858759 -0.858759 8.57601e-005 -0.00057834 
0.0008322 9.93597 4.40643 -0.561934 -0.561934 5.61176e-005 -0.000552954 
0.0008328 9.98581 4.72999 -0.26309 -0.26309 2.62736e-005 -0.000525582 
0.0008334 9.99978 5.03656 0.0366979 0.0366979 -3.66485e-006 -0.000496322 
0.000834 9.97783 5.32504 0.336355 0.336355 -3.35901e-005 -0.000465279 
0.0008346 9.92004 5.5944 0.634803 0.634803 -6.33947e-005 -0.000432565 
0.0008352 9.82662 5.84365 0.930971 0.930971 -9.29716e-005 -0.000398297 
0.0008358 9.6979 6.07192 1.2238 1.2238 -0.000122215 -0.000362598 
0.0008364 9.53435 6.27838 1.51222 1.51222 -0.000151019 -0.000325597 
0.000837 9.33655 6.46229 1.79522 1.79522 -0.00017928 -0.000287427 
0.0008376 9.10522 6.62298 2.07177 2.07177 -0.000206898 -0.000248224 
0.0008382 8.84118 6.75989 2.34088 2.34088 -0.000233772 -0.000208129 
0.0008388 8.54539 6.87251 2.60157 2.60157 -0.000259807 -0.000167287 
0.0008394 8.2189 6.96045 2.85293 2.85293 -0.000284908 -0.000125844 
0.00084 7.86288 7.02339 3.09403 3.09403 -0.000308986 -8.39493e-005 
0.0008406 7.47863 7.0611 3.32403 3.32403 -0.000331955 -4.17528e-005 
0.0008412 7.06751 7.07345 3.54208 3.54208 -0.000353731 5.93713e-007 
0.0008418 6.63101 7.06039 3.74741 3.74741 -0.000374236 4.29381e-005 
0.0008424 6.17069 7.02197 3.93928 3.93928 -0.000393397 8.51282e-005 
0.000843 5.6882 6.95833 4.117 4.117 -0.000411145 0.000127013 
0.0008436 5.18529 6.86969 4.27993 4.27993 -0.000427416 0.000168441 
0.0008442 4.66374 6.75638 4.42749 4.42749 -0.000442152 0.000209264 
0.0008448 4.12545 6.6188 4.55915 4.55915 -0.0004553 0.000249335 
0.0008454 3.57234 6.45745 4.67443 4.67443 -0.000466813 0.000288511 
0.000846 3.00639 6.2729 4.77292 4.77292 -0.000476649 0.000326651 
0.0008466 2.42965 6.06582 4.85427 4.85427 -0.000484772 0.000363617 
0.0008472 1.84418 5.83695 4.91818 4.91818 -0.000491155 0.000399277 
0.0008478 1.25209 5.58712 4.96442 4.96442 -0.000495773 0.000433503 
0.0008484 0.655494 5.31721 4.99283 4.99283 -0.00049861 0.000466172 
0.000849 0.0565484 5.02821 5.00331 5.00331 -0.000499657 0.000497166 
0.0008496 -0.542601 4.72115 4.99582 4.99582 -0.000498908 0.000526375 
0.0008502 -1.1398 4.39713 4.97038 4.97038 -0.000496368 0.000553693 
0.0008508 -1.73291 4.05731 4.92709 4.92709 -0.000492045 0.000579022 
0.0008514 -2.31979 3.70293 4.8661 4.8661 -0.000485954 0.000602271 
0.000852 -2.89834 3.33524 4.78763 4.78763 -0.000478118 0.000623358 
0.0008526 -3.46648 2.95557 4.69197 4.69197 -0.000468564 0.000642204 
0.0008532 -4.02216 2.56528 4.57945 4.57945 -0.000457328 0.000658745 
0.0008538 -4.5634 2.16579 4.45049 4.45049 -0.000444449 0.000672919 
0.0008544 -5.08825 1.75851 4.30553 4.30553 -0.000429973 0.000684676 
0.000855 -5.59482 1.34491 4.14512 4.14512 -0.000413953 0.000693974 
0.0008556 -6.0813 0.926487 3.96981 3.96981 -0.000396446 0.000700779 
0.0008562 -6.54593 0.504733 3.78025 3.78025 -0.000377515 0.000705066 
0.0008568 -6.98705 0.081167 3.5771 3.5771 -0.000357228 0.000706822 
0.0008574 -7.40307 -0.342691 3.36111 3.36111 -0.000335658 0.000706038 
0.000858 -7.7925 -0.765318 3.13305 3.13305 -0.000312882 0.000702719 
0.0008586 -8.15395 -1.1852 2.89373 2.89373 -0.000288983 0.000696875 
0.0008592 -8.4861 -1.60082 2.64401 2.64401 -0.000264045 0.000688528 
0.0008598 -8.78777 -2.01069 2.38481 2.38481 -0.000238159 0.000677708 
0.0008604 -9.05788 -2.41334 2.11703 2.11703 -0.000211418 0.000664454 
0.000861 -9.29545 -2.80732 1.84165 1.84165 -0.000183917 0.000648813 
0.0008616 -9.49963 -3.19121 1.55965 1.55965 -0.000155755 0.000630842 
0.0008622 -9.66969 -3.56365 1.27206 1.27206 -0.000127034 0.000610605 
0.0008628 -9.80502 -3.92328 0.979891 0.979891 -9.7857e-005 0.000588174 
0.0008634 -9.90513 -4.26882 0.684205 0.684205 -6.83282e-005 0.000563631 
0.000864 -9.96966 -4.59903 0.386061 0.386061 -3.85541e-005 0.000537063 
0.0008646 -9.99839 -4.91272 0.0865309 0.0865309 -8.64143e-006 0.000508567 
0.0008652 -9.99119 -5.20876 -0.21331 -0.21331 2.13023e-005 0.000478243 
0.0008658 -9.94811 -5.4861 -0.512385 -0.512385 5.11694e-005 0.000446202 
0.0008664 -9.8693 -5.74372 -0.80962 -0.80962 8.08528e-005 0.000412558 
0.000867 -9.75504 -5.98072 -1.10395 -1.10395 0.000110246 0.000377432 
0.0008676 -9.60574 -6.19624 -1.39431 -1.39431 0.000139243 0.00034095 
0.0008682 -9.42193 -6.38949 -1.67966 -1.67966 0.00016774 0.000303244 
0.0008688 -9.20428 -6.5598 -1.95898 -1.95898 0.000195634 0.000264448 
0.0008694 -8.95358 -6.70655 -2.23126 -2.23126 0.000222825 0.000224703 
0.00087 -8.67071 -6.8292 -2.49553 -2.49553 0.000249217 0.00018415 
0.0008706 -8.35669 -6.92733 -2.75084 -2.75084 0.000274713 0.000142936 
0.0008712 -8.01266 -7.00057 -2.99626 -2.99626 0.000299222 0.000101209 
0.0008718 -7.63985 -7.04867 -3.23092 -3.23092 0.000322657 5.91182e-005 
0.0008724 -7.2396 -7.07145 -3.45398 -3.45398 0.000344932 1.68149e-005 
0.000873 -6.81334 -7.06883 -3.66463 -3.66463 0.000365969 -2.55487e-005 
0.0008736 -6.36261 -7.04082 -3.86212 -3.86212 0.000385691 -6.78206e-005 
0.0008742 -5.88903 -6.98752 -4.04573 -4.04573 0.000404028 -0.000109849 
0.0008748 -5.39429 -6.90912 -4.21481 -4.21481 0.000420913 -0.000151483 
0.0008754 -4.88018 -6.8059 -4.36876 -4.36876 0.000436287 -0.000192572 
0.000876 -4.34854 -6.67824 -4.50701 -4.50701 0.000450093 -0.00023297 
0.0008766 -3.80128 -6.52659 -4.62907 -4.62907 0.000462283 -0.000272531 
0.0008772 -3.24036 -6.3515 -4.73451 -4.73451 0.000472812 -0.000311113 
0.0008778 -2.66781 -6.15359 -4.82294 -4.82294 0.000481643 -0.000348578 
0.0008784 -2.08567 -5.93358 -4.89404 -4.89404 0.000488744 -0.000384791 
0.000879 -1.49604 -5.69225 -4.94757 -4.94757 0.00049409 -0.000419621 
0.0008796 -0.901042 -5.43049 -4.98332 -4.98332 0.000497661 -0.000452944 
0.0008802 -0.302803 -5.14921 -5.00118 -5.00118 0.000499444 -0.000484641 
0.0008808 0.296523 -4.84944 -5.00107 -5.00107 0.000499433 -0.000514596 
0.0008814 0.894784 -4.53225 -4.983 -4.983 0.000497628 -0.000542703 
0.000882 1.48983 -4.19878 -4.94703 -4.94703 0.000494036 -0.000568861 
0.0008826 2.07953 -3.85023 -4.89329 -4.89329 0.000488669 -0.000592976 
0.0008832 2.66175 -3.48785 -4.82197 -4.82197 0.000481547 -0.00061496 
0.0008838 3.23442 -3.11294 -4.73334 -4.73334 0.000472696 -0.000634736 
0.0008844 3.79547 -2.72685 -4.6277 -4.6277 0.000462146 -0.000652231 
0.000885 4.34288 -2.33096 -4.50544 -4.50544 0.000449937 -0.000667384 
0.0008856 4.8747 -1.92671 -4.367 -4.367 0.000436111 -0.00068014 
0.0008862 5.389 -1.51553 -4.21287 -4.21287 0.000420719 -0.000690453 
0.0008868 5.88395 -1.09891 -4.04361 -4.04361 0.000403816 -0.000698286 
0.0008874 6.35777 -0.678338 -3.85982 -3.85982 0.000385462 -0.00070361 
0.000888 6.80874 -0.255333 -3.66217 -3.66217 0.000365724 -0.000706408 
0.0008886 7.23526 0.16859 -3.45137 -3.45137 0.000344672 -0.000706667 
0.0008892 7.6358 0.591906 -3.22817 -3.22817 0.000322382 -0.000704389 
0.0008898 8.0089 1.0131 -2.99337 -2.99337 0.000298934 -0.000699581 
0.0008904 8.35324 1.43065 -2.74782 -2.74782 0.000274412 -0.000692259 
0.000891 8.66758 1.84306 -2.49241 -2.49241 0.000248905 -0.000682451 
0.0008916 8.95078 2.24886 -2.22803 -2.22803 0.000222503 -0.000670192 
0.0008922 9.20183 2.64657 -1.95566 -1.95566 0.000195302 -0.000655526 
0.0008928 9.41982 3.03478 -1.67626 -1.67626 0.0001674 -0.000638505 
0.0008934 9.60399 3.41209 -1.39084 -1.39084 0.000138897 -0.00061919 
0.000894 9.75365 3.77714 -1.10043 -1.10043 0.000109894 -0.000597651 
0.0008946 9.86829 4.12863 -0.806061 -0.806061 8.04974e-005 -0.000573966 
0.0008952 9.94747 4.46528 -0.508798 -0.508798 5.08112e-005 -0.000548219 
0.0008958 9.99093 4.7859 -0.209707 -0.209707 2.09425e-005 -0.000520503 
0.0008964 9.9985 5.08932 0.0901365 0.0901365 -9.0015e-006 -0.000490917 
0.000897 9.97015 5.37447 0.389657 0.389657 -3.89131e-005 -0.000459568 
0.0008976 9.90599 5.64031 0.687777 0.687777 -6.8685e-005 -0.000426568 
0.0008982 9.80626 5.88589 0.983427 0.983427 -9.82101e-005 -0.000392036 
0.0008988 9.67129 6.11033 1.27554 1.27554 -0.000127382 -0.000356096 
0.0008994 9.50159 6.31282 1.56308 1.56308 -0.000156097 -0.000318877 
0.0009 9.29776 6.49264 1.845 1.845 -0.000184251 -0.000280512 
0.0009006 9.06054 6.64914 2.1203 2.1203 -0.000211744 -0.00024114 
0.0009012 8.79077 6.78175 2.38797 2.38797 -0.000238476 -0.000200902 
0.0009018 8.48942 6.89 2.64708 2.64708 -0.000264351 -0.000159942 
0.0009024 8.15758 6.97351 2.89667 2.89667 -0.000289276 -0.000118407 
0.000903 7.79644 7.03196 3.13586 3.13586 -0.000313163 -7.64477e-005 
0.0009036 7.4073 7.06516 3.36378 3.36378 -0.000335925 -3.42134e-005 
0.0009042 6.99154 7.07298 3.57962 3.57962 -0.00035748 8.14389e-006 
0.0009048 6.55068 7.0554 3.78261 3.78261 -0.000377751 5.04719e-005 
0.0009054 6.08628 7.01247 3.97201 3.97201 -0.000396665 9.26186e-005 
0.000906 5.60003 6.94436 4.14714 4.14714 -0.000414155 0.000134433 
0.0009066 5.09366 6.8513 4.30737 4.30737 -0.000430156 0.000175764 
0.0009072 4.56899 6.73363 4.45213 4.45213 -0.000444613 0.000216464 
0.0009078 4.02791 6.59177 4.5809 4.5809 -0.000457473 0.000256386 
0.0009084 3.47237 6.42624 4.69322 4.69322 -0.000468689 0.000295387 
0.000909 2.90435 6.23763 4.78868 4.78868 -0.000478222 0.000333328 
0.0009096 2.3259 6.02661 4.86694 4.86694 -0.000486038 0.000370071 
0.0009102 1.73909 5.79394 4.92772 4.92772 -0.000492107 0.000405485 
0.0009108 1.14604 5.54046 4.97079 4.97079 -0.000496409 0.000439442 
0.0009114 0.548874 5.26708 4.99601 4.99601 -0.000498928 0.000471821 
0.000912 -0.0502653 4.97479 5.00329 5.00329 -0.000499655 0.000502505 
0.0009126 -0.649224 4.66462 4.9926 4.9926 -0.000498587 0.000531384 
0.0009132 -1.24585 4.3377 4.96397 4.96397 -0.000495728 0.000558355 
0.0009138 -1.838 3.9952 4.91751 4.91751 -0.000491088 0.00058332 
0.0009144 -2.42355 3.63834 4.85339 4.85339 -0.000484685 0.00060619 
0.000915 -3.0004 3.26842 4.77184 4.77184 -0.00047654 0.000626882 
0.0009156 -3.56647 2.88676 4.67314 4.67314 -0.000466684 0.000645323 
0.0009162 -4.11972 2.49473 4.55766 4.55766 -0.000455152 0.000661445 
0.0009168 -4.65818 2.09374 4.42581 4.42581 -0.000441985 0.000675192 
0.0009174 -5.17991 1.68523 4.27807 4.27807 -0.00042723 0.000686514 
0.000918 -5.68303 1.27066 4.11495 4.11495 -0.00041094 0.000695369 
0.0009186 -6.16574 0.851532 3.93706 3.93706 -0.000393175 0.000701727 
0.0009192 -6.62631 0.429344 3.74502 3.74502 -0.000373997 0.000705565 
0.0009198 -7.06307 0.00561425 3.53953 3.53953 -0.000353476 0.000706868 
0.0009204 -7.47446 -0.418136 3.32133 3.32133 -0.000331685 0.000705632 
0.000921 -7.859 -0.840384 3.0912 3.0912 -0.000308703 0.000701862 
0.0009216 -8.21532 -1.25961 2.84997 2.84997 -0.000284612 0.00069557 
0.0009222 -8.54212 -1.67432 2.59849 2.59849 -0.000259499 0.00068678 
0.0009228 -8.83824 -2.08301 2.33769 2.33769 -0.000233454 0.000675523 
0.0009234 -9.10262 -2.48422 2.06849 2.06849 -0.00020657 0.00066184 
0.000924 -9.3343 -2.8765 1.79185 1.79185 -0.000178944 0.00064578 
0.0009246 -9.53246 -3.25846 1.50879 1.50879 -0.000150675 0.0006274 
0.0009252 -9.69637 -3.62871 1.2203 1.2203 -0.000121865 0.000606766 
0.0009258 -9.82545 -3.98592 0.927428 0.927428 -9.26177e-005 0.000583953 
0.0009264 -9.91925 -4.32882 0.631226 0.631226 -6.30375e-005 0.000559042 
0.000927 -9.97741 -4.65617 0.332756 0.332756 -3.32308e-005 0.000532124 
0.0009276 -9.99973 -4.9668 0.0330919 0.0330919 -3.30473e-006 0.000503294 
0.0009282 -9.98614 -5.25958 -0.266692 -0.266692 2.66332e-005 0.000472656 
0.0009288 -9.93668 -5.53348 -0.565517 -0.565517 5.64755e-005 0.00044032 
0.0009294 -9.85153 -5.78749 -0.862311 -0.862311 8.61149e-005 0.000406403 
0.00093 -9.73099 -6.02072 -1.15601 -1.15601 0.000115445 0.000371026 
0.0009306 -9.57549 -6.23232 -1.44555 -1.44555 0.00014436 0.000334317 
0.0009312 -9.38561 -6.42154 -1.7299 -1.7299 0.000172757 0.000296406 
0.0009318 -9.16201 -6.58769 -2.00804 -2.00804 0.000200534 0.000257431 
0.0009324 -8.9055 -6.73018 -2.27897 -2.27897 0.00022759 0.000217532 
0.000933 -8.617 -6.8485 -2.54171 -2.54171 0.000253828 0.00017685 
0.0009336 -8.29755 -6.94221 -2.79532 -2.79532 0.000279155 0.000135534 
0.0009342 -7.9483 -7.01099 -3.03889 -3.03889 0.000303479 9.37309e-005 
0.0009348 -7.5705 -7.05459 -3.27154 -3.27154 0.000326713 5.15911e-005 
0.0009354 -7.1655 -7.07284 -3.49245 -3.49245 0.000348774 9.26589e-006 
0.000936 -6.73477 -7.0657 -3.70081 -3.70081 0.000369582 -3.30925e-005 
0.0009366 -6.27985 -7.03317 -3.89587 -3.89587 0.000389062 -7.53321e-005 
0.0009372 -5.80237 -6.97538 -4.07694 -4.07694 0.000407145 -0.000117301 
0.0009378 -5.30405 -6.89253 -4.24337 -4.24337 0.000423765 -0.000158849 
0.0009384 -4.78667 -6.78493 -4.39456 -4.39456 0.000438863 -0.000199826 
0.000939 -4.25211 -6.65296 -4.52996 -4.52996 0.000452385 -0.000240085 
0.0009396 -3.70227 -6.49709 -4.64909 -4.64909 0.000464282 -0.000279482 
0.0009402 -3.13913 -6.31788 -4.75152 -4.75152 0.000474511 -0.000317875 
0.0009408 -2.56472 -6.11598 -4.83688 -4.83688 0.000483036 -0.000355126 
0.0009414 -1.98109 -5.89211 -4.90487 -4.90487 0.000489826 -0.000391102 
0.000942 -1.39035 -5.64708 -4.95525 -4.95525 0.000494857 -0.000425673 
0.0009426 -0.794613 -5.38176 -4.98782 -4.98782 0.000498109 -0.000458715 
0.0009432 -0.196023 -5.09712 -5.00248 -5.00248 0.000499573 -0.000490109 
0.0009438 0.403271 -4.79416 -4.99917 -4.99917 0.000499243 -0.000519743 
0.0009444 1.00112 -4.47398 -4.9779 -4.9779 0.000497119 -0.00054751 
0.000945 1.59537 -4.13774 -4.93875 -4.93875 0.000493209 -0.00057331 
0.0009456 2.18389 -3.78663 -4.88186 -4.88186 0.000487528 -0.000597051 
0.0009462 2.76456 -3.42192 -4.80744 -4.80744 0.000480096 -0.000618648 
0.0009468 3.3353 -3.04492 -4.71575 -4.71575 0.000470939 -0.000638022 
0.0009474 3.89407 -2.65698 -4.60712 -4.60712 0.000460091 -0.000655105 
0.000948 4.43885 -2.2595 -4.48194 -4.48194 0.00044759 -0.000669834 
0.0009486 4.96768 -1.8539 -4.34067 -4.34067 0.000433481 -0.000682158 
0.0009492 5.47867 -1.44164 -4.1838 -4.1838 0.000417816 -0.000692031 
0.0009498 5.96998 -1.02421 -4.0119 -4.0119 0.000400649 -0.000699419 
0.0009504 6.43985 -0.603095 -3.8256 -3.8256 0.000382044 -0.000704294 
0.000951 6.88658 -0.179815 -3.62555 -3.62555 0.000362066 -0.00070664 
0.0009516 7.30858 0.244111 -3.41248 -3.41248 0.000340788 -0.000706447 
0.0009522 7.70433 0.667161 -3.18715 -3.18715 0.000318286 -0.000703717 
0.0009528 8.07241 1.08781 -2.95038 -2.95038 0.00029464 -0.000698459 
0.0009534 8.41149 1.50456 -2.70301 -2.70301 0.000269936 -0.000690693 
0.000954 8.72035 1.9159 -2.44592 -2.44592 0.000244263 -0.000680445 
0.0009546 8.99789 2.32036 -2.18006 -2.18006 0.000217712 -0.000667753 
0.0009552 9.24312 2.71649 -1.90636 -1.90636 0.000190379 -0.000652663 
0.0009558 9.45514 3.10285 -1.62581 -1.62581 0.000162362 -0.000635229 
0.0009564 9.6332 3.47808 -1.33943 -1.33943 0.000133762 -0.000615513 
0.000957 9.77666 3.8408 -1.04823 -1.04823 0.000104682 -0.000593586 
0.0009576 9.885 4.18974 -0.753271 -0.753271 7.52255e-005 -0.000569526 
0.0009582 9.95784 4.52362 -0.455604 -0.455604 4.5499e-005 -0.000543422 
0.0009588 9.99491 4.84126 -0.1563 -0.1563 1.56089e-005 -0.000515365 
0.0009594 9.99607 5.1415 0.143565 0.143565 -1.43371e-005 -0.000485457 
0.00096 9.96134 5.42328 0.442914 0.442914 -4.42317e-005 -0.000453805 
0.0009606 9.89082 5.68558 0.740672 0.740672 -7.39674e-005 -0.000420524 
0.0009612 9.78477 5.92746 1.03577 1.03577 -0.000103437 -0.000385731 
0.0009618 9.64358 6.14804 1.32715 1.32715 -0.000132536 -0.000349554 
0.0009624 9.46775 6.34655 1.61376 1.61376 -0.000161158 -0.000312121 
0.000963 9.25791 6.52225 1.89457 1.89457 -0.000189202 -0.000273566 
0.0009636 9.01482 6.67453 2.16858 2.16858 -0.000216566 -0.000234029 
0.0009642 8.73935 6.80284 2.4348 2.4348 -0.000243152 -0.000193652 
0.0009648 8.43249 6.9067 2.69227 2.69227 -0.000268865 -0.000152578 
0.0009654 8.09534 6.98577 2.94008 2.94008 -0.000293611 -0.000110957 
0.000966 7.72911 7.03973 3.17732 3.17732 -0.000317304 -6.89374e-005 
0.0009666 7.33512 7.06842 3.40315 3.40315 -0.000339856 -2.66701e-005 
0.0009672 6.91478 7.07171 3.61676 3.61676 -0.000361188 1.56931e-005 
0.0009678 6.4696 7.0496 3.81737 3.81737 -0.000381223 5.79999e-005 
0.0009684 6.00119 7.00217 4.00428 4.00428 -0.000399888 0.000100098 
0.000969 5.51122 6.92959 4.1768 4.1768 -0.000417117 0.000141837 
0.0009696 5.00145 6.83212 4.33432 4.33432 -0.000432847 0.000183067 
0.0009702 4.47372 6.71011 4.47626 4.47626 -0.000447023 0.000223639 
0.0009708 3.92992 6.56399 4.60214 4.60214 -0.000459593 0.000263407 
0.0009714 3.372 6.3943 4.71148 4.71148 -0.000470512 0.00030223 
0.000972 2.80198 6.20164 4.80389 4.80389 -0.000479742 0.000339967 
0.0009726 2.22188 5.98671 4.87906 4.87906 -0.000487248 0.000376483 
0.0009732 1.63381 5.75027 4.93669 4.93669 -0.000493004 0.000411646 
0.0009738 1.03987 5.49318 4.9766 4.9766 -0.000496989 0.000445331 
0.0009744 0.442192 5.21635 4.99863 4.99863 -0.000499189 0.000477416 
0.000975 -0.157073 4.92079 5.0027 5.0027 -0.000499596 0.000507787 
0.0009756 -0.755774 4.60756 4.98881 4.98881 -0.000498208 0.000536333 
0.0009762 -1.35176 4.27777 4.95699 4.95699 -0.000495031 0.000562953 
0.0009768 -1.94289 3.93262 4.90737 4.90737 -0.000490076 0.000587551 
0.0009774 -2.52704 3.57334 4.84013 4.84013 -0.00048336 0.000610039 
0.000978 -3.10212 3.20123 4.7555 4.7555 -0.000474908 0.000630335 
0.0009786 -3.66605 2.81762 4.65378 4.65378 -0.000464751 0.000648367 
0.0009792 -4.21682 2.42389 4.53535 4.53535 -0.000452924 0.00066407 
0.0009798 -4.75243 2.02145 4.40063 4.40063 -0.00043947 0.000677389 
0.0009804 -5.27098 1.61175 4.25011 4.25011 -0.000424438 0.000688273 
0.000981 -5.7706 1.19626 4.08432 4.08432 -0.000407881 0.000696686 
0.0009816 -6.24948 0.77648 3.90385 3.90385 -0.000389859 0.000702596 
0.0009822 -6.70592 0.353906 3.70937 3.70937 -0.000370437 0.000705983 
0.0009828 -7.13828 -0.0699391 3.50156 3.50156 -0.000349684 0.000706834 
0.0009834 -7.54499 -0.493533 3.28117 3.28117 -0.000327675 0.000705146 
0.000984 -7.9246 -0.915354 3.049 3.049 -0.000304489 0.000700925 
0.0009846 -8.27575 -1.33389 2.80588 2.80588 -0.000280209 0.000694186 
0.0009852 -8.59717 -1.74763 2.55268 2.55268 -0.000254923 0.000684954 
0.0009858 -8.88771 -2.15509 2.2903 2.2903 -0.000228722 0.000673262 
0.0009864 -9.14633 -2.55482 2.01971 2.01971 -0.000201698 0.000659151 
0.000987 -9.37209 -2.94536 1.74185 1.74185 -0.000173951 0.000642673 
0.0009876 -9.56419 -3.32533 1.45775 1.45775 -0.000145578 0.000623886 
0.0009882 -9.72194 -3.69336 1.1684 1.1684 -0.000116683 0.000602858 
0.0009888 -9.84476 -4.04811 0.874859 0.874859 -8.73679e-005 0.000579665 
0.0009894 -9.93223 -4.38833 0.578175 0.578175 -5.77395e-005 0.00055439 
0.00099 -9.98402 -4.71278 0.279414 0.279414 -2.79037e-005 0.000527123 
0.0009906 -9.99994 -5.02031 -0.0203509 -0.0203509 2.03235e-006 0.000497963 
0.0009912 -9.97995 -5.3098 -0.320042 -0.320042 3.19611e-005 0.000467015 
0.0009918 -9.92411 -5.58022 -0.618584 -0.618584 6.1775e-005 0.000434389 
0.0009924 -9.83263 -5.8306 -0.914904 -0.914904 9.13671e-005 0.000400203 
0.000993 -9.70582 -6.06003 -1.20794 -1.20794 0.000120631 0.000364579 
0.0009936 -9.54416 -6.2677 -1.49663 -1.49663 0.000149462 0.000327645 
0.0009942 -9.34821 -6.45286 -1.77995 -1.77995 0.000177755 0.000289535 
0.0009948 -9.11868 -6.61483 -2.05688 -2.05688 0.000205411 0.000250385 
